site,Date.dd.mm.yyyy.,REFR.440.,REFR.676.,REFR.869.,REFR.1020.,REFI.440.,REFI.676.,REFI.869.,REFI.1020.,SSA676.T,SSA869.T,SSA1020.T,ASYM440.T,ASYM676.T,ASYM869.T,VolCon.F,VolMedianRad.F,StdDev.F,VolCon.C,VolMedianRad.C,StdDev.C,X.sphericity,SSA440.T,ASYM1020.T,X0.05,X0.065604,X0.086077,X0.112939,X0.148184,X0.194429,X0.255105,X0.334716,X0.439173,X0.576227,X0.756052,X0.991996,X1.301571,X1.707757,X2.240702,X2.939966,X3.857452,X5.06126,X6.640745,X8.713145,X11.432287,X15,RadiativeForcing.BOA.,RadiativeForcing.TOA.,ForcingEfficiency.BOA.,ForcingEfficiency.TOA.,sky_error,AOT_1020,AOT_870,AOT_675,AOT_440,Water.cm.
beijing,2003/12/15,1.4383,1.4853,1.5064,1.514,0.033781,0.020547,0.024821,0.026957,0.8424,0.8026,0.7807,0.709129,0.6422,0.621273,0.071,0.183,0.607,0.065,3.02,0.606,95.942759,0.794,0.614312,0.000559,0.007859,0.033078,0.049893,0.04366,0.033973,0.028808,0.026859,0.020672,0.012602,0.00964,0.012423,0.018951,0.023664,0.028606,0.036386,0.04432,0.039233,0.02134,0.00762,0.002059,0.000456,-100.19057,-12.91482,-243.26202,-31.35709,2.022958,0.200256,0.241937,0.324761,0.516109,0.269174
beijing,2003/12/21,1.5013,1.536,1.5655,1.5783,0.039333,0.021487,0.025625,0.025426,0.8249,0.7805,0.772,0.665153,0.605221,0.596404,0.051,0.142,0.526,0.061,2.662,0.616,22.095487,0.7778,0.600292,0.000663,0.010911,0.040935,0.046276,0.031135,0.021167,0.015735,0.011342,0.00794,0.006587,0.007689,0.011673,0.018151,0.025566,0.033382,0.039856,0.038678,0.026964,0.013263,0.004898,0.001453,0.000358,-84.56699,-19.60946,-264.03841,-61.22543,2.651778,0.14909,0.178441,0.238774,0.429265,0.187409
beijing,2004/1/4,1.4845,1.5143,1.5307,1.5314,0.03421,0.021017,0.023636,0.02439,0.8287,0.7937,0.7761,0.67918,0.617169,0.608363,0.079,0.154,0.526,0.095,2.665,0.624,57.553195,0.7983,0.614669,0.000668,0.009494,0.047253,0.075845,0.05447,0.033667,0.025865,0.022023,0.01618,0.011676,0.011744,0.017561,0.028954,0.040747,0.051783,0.060494,0.059085,0.042246,0.021467,0.008224,0.002496,0.00061,-84.33322,-22.86112,-169.27333,-45.88675,3.13432,0.226584,0.275082,0.376306,0.660431,0.345082
beijing,2004/1/4,1.4527,1.4911,1.5059,1.5056,0.02491,0.019087,0.022004,0.022583,0.8214,0.7833,0.7669,0.648437,0.603721,0.608212,0.102,0.144,0.609,0.1,2.793,0.556,90.280759,0.8145,0.619952,0.000568,0.022578,0.104675,0.088073,0.043242,0.028371,0.026596,0.024835,0.017868,0.012346,0.012273,0.018494,0.030366,0.042105,0.054525,0.068204,0.070893,0.048251,0.020423,0.006315,0.001722,0.000454,-94.73315,-24.51297,-188.97373,-48.89848,3.489125,0.229681,0.2788,0.381479,0.669284,0.344616
beijing,2004/1/5,1.4388,1.5049,1.536,1.5495,0.026512,0.01386,0.017794,0.019297,0.8753,0.8374,0.8215,0.687607,0.616292,0.601501,0.065,0.156,0.594,0.054,2.758,0.605,5.432908,0.8147,0.600973,0.000615,0.011291,0.04647,0.055479,0.037442,0.025818,0.0209,0.016715,0.011748,0.008337,0.007959,0.011473,0.019193,0.026192,0.028968,0.030702,0.031044,0.025266,0.014357,0.005676,0.001673,0.000385,-81.69131,-24.28548,-242.39349,-72.05959,1.480843,0.163912,0.196282,0.263308,0.431706,0.280621
beijing,2004/1/5,1.4538,1.5167,1.5471,1.5588,0.031979,0.017405,0.02078,0.022275,0.8543,0.8236,0.8062,0.693575,0.618555,0.602026,0.06,0.164,0.591,0.057,2.727,0.599,22.425332,0.8,0.601981,0.000462,0.007634,0.03478,0.051577,0.03956,0.026247,0.019425,0.015622,0.011784,0.008812,0.008557,0.012076,0.019769,0.028081,0.033053,0.034352,0.03176,0.024409,0.014381,0.006145,0.001849,0.000388,-75.50164,-22.55009,-220.32641,-65.80494,2.353905,0.167358,0.200353,0.268124,0.436377,0.29227
beijing,2004/1/28,1.4911,1.5297,1.5633,1.5795,0.032759,0.017502,0.019598,0.019928,0.855,0.8296,0.8192,0.671065,0.59819,0.578522,0.056,0.147,0.511,0.053,2.679,0.644,15.821351,0.8109,0.576824,0.000735,0.009173,0.036429,0.052585,0.039732,0.025112,0.017445,0.012784,0.008898,0.006777,0.0071,0.01036,0.016491,0.023073,0.02817,0.031538,0.031098,0.024172,0.013709,0.005613,0.001686,0.000376,-86.07266,-22.69298,-253.89142,-66.93825,2.571667,0.151705,0.18398,0.250898,0.458051,0.210785
beijing,2004/2/10,1.5484,1.5711,1.5899,1.5965,0.028255,0.017456,0.020858,0.021947,0.8683,0.8332,0.8148,0.66639,0.596285,0.575458,0.05,0.154,0.509,0.053,2.941,0.66,15.053457,0.8452,0.572843,0.000915,0.007595,0.026492,0.041988,0.037226,0.026036,0.018682,0.012709,0.007836,0.00574,0.006381,0.009674,0.01474,0.019134,0.023007,0.028298,0.033335,0.030533,0.018639,0.007518,0.002109,0.000425,-87.211,-22.44341,-247.91448,-63.79981,1.70908,0.147802,0.181772,0.257697,0.473081,0.221996
beijing,2004/2/23,1.4901,1.5141,1.5307,1.5318,0.024197,0.017726,0.020909,0.021643,0.8548,0.8228,0.8095,0.683376,0.618833,0.606202,0.115,0.158,0.517,0.109,2.179,0.63,21.662744,0.8457,0.611587,0.001011,0.012638,0.059057,0.103139,0.088153,0.058813,0.039434,0.028288,0.022497,0.020341,0.022999,0.033086,0.047767,0.057002,0.06204,0.06396,0.052364,0.029949,0.013056,0.005106,0.001963,0.000757,-171.94881,-26.86193,-234.84222,-36.68717,2.210704,0.332635,0.403101,0.552146,0.979472,0.453827
beijing,2004/2/27,1.5017,1.539,1.5574,1.5614,0.029447,0.0162,0.020074,0.020798,0.8459,0.8086,0.7967,0.660508,0.593509,0.596477,0.143,0.143,0.503,0.184,2.194,0.57,43.026208,0.8124,0.611669,0.001518,0.017478,0.093743,0.164051,0.106907,0.050407,0.0298,0.025351,0.024615,0.024184,0.028694,0.045432,0.076509,0.11076,0.13606,0.124508,0.077141,0.037027,0.016826,0.007618,0.003172,0.001136,-158.16309,-31.70172,-173.20088,-34.71585,2.60229,0.43229,0.511307,0.688051,1.24067,0.449886
beijing,2004/3/19,1.4728,1.5213,1.5453,1.5589,0.02426,0.015531,0.018778,0.019102,0.8297,0.7958,0.79,0.655649,0.600351,0.608049,0.119,0.127,0.439,0.209,2.294,0.599,77.149627,0.8117,0.620217,0.001117,0.022553,0.11414,0.133208,0.072378,0.038558,0.026077,0.020698,0.017524,0.018641,0.028423,0.048684,0.068628,0.08896,0.132338,0.170801,0.12385,0.051746,0.01795,0.006507,0.002417,0.000853,-147.62998,-25.99418,-201.50268,-35.4799,2.404421,0.377177,0.433977,0.566266,0.972118,0.523977
beijing,2004/3/19,1.458,1.5089,1.5441,1.5697,0.023936,0.015459,0.018992,0.020036,0.8362,0.7989,0.7864,0.668363,0.596462,0.593113,0.125,0.131,0.4,0.194,2.595,0.616,19.828724,0.8216,0.600861,0.000976,0.016739,0.091268,0.152912,0.101669,0.047727,0.025167,0.017014,0.013857,0.01389,0.018895,0.032544,0.054509,0.079236,0.109778,0.138498,0.128653,0.078897,0.034618,0.012124,0.003492,0.000817,-175.56826,-24.91531,-241.96468,-34.33778,2.66184,0.359528,0.416205,0.550812,0.973302,0.433194
beijing,2004/3/25,1.5054,1.541,1.5513,1.5523,0.024267,0.015687,0.020935,0.0213,0.8659,0.8206,0.8073,0.687359,0.614211,0.600167,0.135,0.165,0.497,0.183,2.637,0.612,55.234979,0.8473,0.602407,0.001532,0.009848,0.048558,0.118121,0.119592,0.076134,0.049003,0.037069,0.027692,0.021786,0.024047,0.036773,0.054784,0.070193,0.094363,0.126646,0.127483,0.078159,0.033655,0.012544,0.004058,0.00106,-156.06679,-33.02832,-161.50032,-34.17822,2.187919,0.435378,0.530627,0.737337,1.267156,0.696184
beijing,2004/10/4,1.49,1.5211,1.5275,1.534,0.021054,0.017074,0.023049,0.020965,0.8651,0.8154,0.8196,0.6981,0.634653,0.621405,0.066,0.179,0.59,0.063,2.715,0.565,10.291728,0.8645,0.61704,0.00105,0.007519,0.026031,0.046263,0.048471,0.035766,0.024832,0.019926,0.016159,0.011453,0.009323,0.011683,0.019501,0.029923,0.03802,0.042632,0.039244,0.026377,0.012722,0.004713,0.001443,0.000378,-94.25769,-21.83318,-225.77323,-52.29651,1.586746,0.189938,0.232221,0.321664,0.540622,1.292323
beijing,2004/10/5,1.4715,1.5094,1.5193,1.523,0.019402,0.016096,0.021005,0.020988,0.8741,0.8334,0.8231,0.711749,0.640438,0.61811,0.088,0.187,0.558,0.077,2.805,0.59,13.331466,0.874,0.6109,0.000796,0.005914,0.025878,0.059075,0.068734,0.052487,0.037725,0.030486,0.022519,0.013821,0.010581,0.013744,0.024458,0.037518,0.044033,0.046554,0.045366,0.035519,0.019844,0.008007,0.002542,0.000672,-115.97102,-27.85662,-209.03276,-50.21036,1.614812,0.249401,0.307838,0.430792,0.711581,1.278991
beijing,2004/11/6,1.5778,1.5588,1.5487,1.5543,0.032685,0.025871,0.022224,0.020843,0.8156,0.816,0.8173,0.668485,0.621611,0.612509,0.131,0.211,0.697,0.164,3.195,0.491,98.997767,0.827,0.611598,0.00183,0.011858,0.040714,0.077261,0.090201,0.073736,0.047769,0.032294,0.029727,0.032982,0.030422,0.026841,0.032312,0.052386,0.087914,0.127289,0.136577,0.094901,0.041524,0.013284,0.003665,0.000943,-200.34581,-34.04895,-213.39772,-36.26714,3.061245,0.411338,0.490866,0.697031,1.246593,0.991123
beijing,2004/11/21,1.4958,1.5189,1.5498,1.5599,0.034625,0.023276,0.021932,0.025823,0.8138,0.8042,0.7638,0.664579,0.605084,0.589575,0.071,0.143,0.514,0.078,3.003,0.632,14.500281,0.8013,0.593407,0.00071,0.013362,0.055197,0.065199,0.043684,0.029746,0.022627,0.016123,0.010242,0.007248,0.007386,0.011113,0.019251,0.029023,0.037007,0.044085,0.049026,0.044073,0.027191,0.01075,0.002744,0.000461,-109.96274,-20.83608,-261.62003,-49.57258,2.53199,0.186627,0.221734,0.307959,0.572145,0.796208
beijing,2004/11/21,1.5541,1.5616,1.5725,1.5695,0.040051,0.016769,0.014817,0.016268,0.8618,0.8563,0.834,0.675605,0.607068,0.587102,0.091,0.162,0.498,0.137,2.818,0.612,72.794521,0.7986,0.589374,0.001,0.009204,0.039504,0.07507,0.07487,0.054045,0.036229,0.023952,0.015971,0.013275,0.016293,0.025501,0.035661,0.044245,0.06261,0.095022,0.105913,0.0675,0.029805,0.011692,0.003902,0.000965,-111.38579,-33.00861,-156.57121,-46.39908,2.660067,0.295955,0.364373,0.520251,0.953879,0.765508
beijing,2005/2/11,1.5608,1.5473,1.5614,1.5696,0.02749,0.019207,0.021277,0.025358,0.8657,0.8425,0.8094,0.660887,0.616006,0.593595,0.042,0.172,0.555,0.037,2.482,0.718,94.974395,0.8481,0.58632,0.001127,0.006409,0.017962,0.027264,0.027892,0.023882,0.0194,0.014964,0.01075,0.008459,0.008481,0.010297,0.012654,0.014882,0.017257,0.019244,0.019119,0.015479,0.009656,0.004564,0.001621,0.000431,-78.68987,-18.60821,-253.26444,-59.89077,2.569918,0.140519,0.161593,0.226536,0.409436,0.080546
beijing,2005/2/21,1.5393,1.5379,1.5371,1.5633,0.020187,0.016332,0.01749,0.020786,0.8486,0.825,0.8043,0.666978,0.614837,0.610168,0.059,0.15,0.445,0.115,2.571,0.73,93.071423,0.8639,0.607348,0.000876,0.007149,0.027662,0.052322,0.053056,0.034818,0.020415,0.013871,0.012243,0.014453,0.020304,0.027369,0.03265,0.038284,0.048162,0.061319,0.068284,0.057098,0.032945,0.012919,0.003442,0.000623,-116.92945,-10.12077,-248.23999,-21.48629,3.25693,0.229456,0.248927,0.349706,0.63632,0.230042
beijing,2005/10/9,1.5808,1.5797,1.5901,1.5934,0.025328,0.018093,0.016434,0.019637,0.8601,0.8519,0.8273,0.681354,0.627191,0.608122,0.064,0.171,0.512,0.109,2.723,0.623,25.983124,0.8522,0.608661,0.000834,0.006599,0.023841,0.044018,0.051161,0.043229,0.02886,0.018438,0.013428,0.012459,0.014859,0.020337,0.028536,0.040839,0.058428,0.074123,0.071391,0.049275,0.025347,0.010006,0.003006,0.000678,-123.32157,-26.7406,-224.84455,-48.75447,1.877821,0.250889,0.297487,0.412188,0.717363,0.896416
beijing,2005/10/18,1.4403,1.503,1.536,1.5525,0.01947,0.014947,0.018973,0.020999,0.8434,0.8062,0.788,0.684605,0.626052,0.625556,0.099,0.142,0.519,0.163,3.053,0.635,8.176047,0.8382,0.634421,0.00079,0.015228,0.079536,0.102293,0.061973,0.036161,0.024577,0.019689,0.017067,0.014995,0.016081,0.024606,0.041778,0.056212,0.06697,0.087122,0.110672,0.102754,0.059842,0.022,0.004944,0.000639,-128.82986,-25.78184,-233.76408,-46.78162,1.276619,0.295031,0.340323,0.438355,0.703414,1.134724
beijing,2005/10/18,1.4427,1.5022,1.5398,1.5587,0.019636,0.01512,0.019421,0.01947,0.8407,0.8021,0.7958,0.685321,0.624324,0.620351,0.105,0.142,0.503,0.179,3.101,0.618,6.488443,0.8389,0.626765,0.000669,0.01461,0.079231,0.113058,0.070776,0.039003,0.026396,0.020998,0.016627,0.013581,0.01514,0.025514,0.045885,0.061679,0.070899,0.091496,0.124818,0.124333,0.066835,0.02015,0.004181,0.000676,-147.39834,-25.05814,-248.9997,-42.33067,1.548918,0.312878,0.36339,0.467057,0.762037,1.152421
beijing,2005/10/18,1.5035,1.524,1.5452,1.5469,0.026231,0.019184,0.021575,0.022749,0.8277,0.7967,0.7792,0.689576,0.628819,0.613317,0.118,0.161,0.498,0.232,2.662,0.616,89.677986,0.8241,0.617869,0.001153,0.011763,0.051721,0.098826,0.098434,0.069577,0.043841,0.028249,0.020133,0.019541,0.030194,0.055514,0.075285,0.081353,0.104697,0.149965,0.169079,0.112438,0.045182,0.013921,0.004037,0.001198,-209.58705,-25.70018,-239.38758,-29.35441,2.553709,0.425788,0.503056,0.668372,1.153211,1.171813
beijing,2005/10/22,1.4657,1.5088,1.538,1.558,0.019952,0.018353,0.024213,0.024829,0.8315,0.773,0.7567,0.684445,0.604003,0.58873,0.072,0.145,0.442,0.111,3.389,0.624,4.338965,0.8567,0.590925,0.000502,0.006975,0.037561,0.074886,0.06605,0.037995,0.019266,0.01085,0.007322,0.006139,0.007418,0.013139,0.024444,0.034789,0.041724,0.053179,0.071063,0.078147,0.055455,0.022066,0.004438,0.000428,-113.89981,-19.64489,-267.38416,-46.11712,1.258449,0.198094,0.235788,0.319799,0.570682,0.582532
beijing,2005/10/22,1.5469,1.5648,1.5933,1.5977,0.021229,0.02035,0.025335,0.027524,0.839,0.7889,0.7632,0.682028,0.616917,0.595537,0.058,0.157,0.466,0.11,3.206,0.613,12.915041,0.8677,0.597792,0.000561,0.005949,0.02554,0.048515,0.051011,0.037537,0.022501,0.012315,0.007179,0.005829,0.008008,0.015447,0.027032,0.035582,0.042911,0.056984,0.076899,0.076866,0.044356,0.014985,0.00341,0.000569,-117.50279,-19.48913,-259.36755,-43.01895,1.384754,0.20605,0.248435,0.337128,0.604175,0.602135
beijing,2005/11/9,1.468,1.5225,1.5509,1.5602,0.021498,0.014542,0.016943,0.018443,0.8442,0.8141,0.8001,0.684489,0.62847,0.629257,0.053,0.141,0.513,0.106,2.945,0.63,12.316647,0.8303,0.641077,0.000619,0.009618,0.039682,0.05249,0.035797,0.020523,0.013247,0.010163,0.008261,0.007483,0.009773,0.018934,0.034354,0.040359,0.041499,0.052079,0.071242,0.069762,0.036321,0.010615,0.002132,0.000332,-82.40504,-19.8838,-249.79979,-60.27507,1.747816,0.175398,0.202238,0.260834,0.426016,0.500608
beijing,2005/11/9,1.4436,1.5026,1.5346,1.5506,0.020388,0.014204,0.016951,0.018151,0.8449,0.8115,0.7998,0.691807,0.628189,0.625423,0.057,0.142,0.491,0.107,2.916,0.63,15.174488,0.832,0.633851,0.000572,0.008515,0.038402,0.058914,0.042689,0.023445,0.013963,0.009941,0.007909,0.007354,0.009725,0.018664,0.034723,0.043207,0.044932,0.053136,0.067694,0.066083,0.036994,0.011442,0.002147,0.000262,-80.94653,-20.17604,-242.28926,-60.39095,2.448314,0.178544,0.205625,0.264663,0.430358,0.502503
beijing,2005/11/9,1.4949,1.5416,1.5739,1.582,0.024156,0.019028,0.020849,0.022246,0.825,0.7999,0.7833,0.681732,0.621946,0.617977,0.054,0.145,0.503,0.105,2.854,0.634,5.752538,0.8277,0.630501,0.000666,0.008131,0.034444,0.054889,0.041913,0.022681,0.013123,0.009786,0.008597,0.008376,0.01058,0.018497,0.032996,0.043946,0.049775,0.057322,0.063968,0.056775,0.033746,0.012567,0.002917,0.000425,-97.74654,-19.35871,-268.00112,-53.07765,2.822777,0.188032,0.219295,0.284984,0.476875,0.502765
beijing,2005/11/9,1.4882,1.5348,1.5591,1.5668,0.020627,0.015948,0.018864,0.020291,0.8347,0.8055,0.7911,0.687607,0.631674,0.630797,0.05,0.147,0.508,0.112,2.769,0.619,27.82095,0.8394,0.641465,0.000458,0.00703,0.032064,0.049653,0.037664,0.022296,0.014049,0.010156,0.008134,0.007965,0.0114,0.021907,0.03748,0.046027,0.051946,0.063238,0.072427,0.059793,0.030498,0.009724,0.002073,0.000308,-74.5378,-19.71402,-212.34361,-56.16137,3.116846,0.187015,0.215245,0.277791,0.452782,0.510168
beijing,2005/11/16,1.4952,1.5325,1.549,1.5524,0.02465,0.018495,0.022297,0.024145,0.8453,0.8031,0.7772,0.675928,0.605411,0.592147,0.1,0.154,0.499,0.132,2.763,0.597,63.153692,0.8407,0.596545,0.000955,0.010444,0.052544,0.097468,0.077944,0.048276,0.033961,0.025251,0.016808,0.012512,0.014181,0.022679,0.035802,0.048978,0.067847,0.091752,0.095656,0.062656,0.027464,0.009664,0.00292,0.000745,-108.99935,-28.02898,-164.8381,-42.38782,2.993224,0.295774,0.359227,0.49981,0.879415,0.522584
beijing,2005/11/17,1.4514,1.5035,1.5311,1.5399,0.021659,0.018084,0.021777,0.024945,0.8447,0.8042,0.7681,0.687963,0.607874,0.587341,0.061,0.149,0.481,0.064,2.882,0.619,5.071568,0.8501,0.589077,0.000422,0.007156,0.035251,0.05778,0.047387,0.031179,0.020165,0.012853,0.008093,0.005754,0.005875,0.00941,0.017756,0.026729,0.031954,0.036997,0.040432,0.034242,0.019287,0.007084,0.00177,0.00031,-87.28748,-20.55114,-255.1152,-60.06484,2.127733,0.155934,0.189069,0.260734,0.449941,0.478789
beijing,2005/12/8,1.4453,1.5095,1.5396,1.5592,0.020732,0.016849,0.021857,0.025748,0.8514,0.8074,0.771,0.676562,0.605431,0.592052,0.071,0.15,0.577,0.063,3.031,0.621,9.199693,0.8492,0.591416,0.00089,0.013627,0.052802,0.064169,0.042936,0.02772,0.021102,0.016586,0.011435,0.007891,0.007504,0.010999,0.01906,0.02752,0.031745,0.033788,0.035475,0.033419,0.023576,0.010694,0.002879,0.00045,-96.12622,-23.63619,-262.01415,-64.42588,2.365943,0.179636,0.210411,0.285225,0.475198,0.297219
beijing,2005/12/8,1.4662,1.5236,1.5528,1.5679,0.023814,0.017039,0.021027,0.024311,0.8541,0.8169,0.7857,0.677055,0.604073,0.589986,0.079,0.155,0.572,0.076,2.991,0.613,10.67131,0.8388,0.591357,0.000595,0.011077,0.052021,0.073449,0.051564,0.031965,0.023198,0.018328,0.013134,0.009368,0.009133,0.013586,0.023264,0.032805,0.037987,0.041705,0.044436,0.040514,0.026781,0.011374,0.0029,0.000434,-111.39275,-26.86798,-254.09914,-61.28883,2.38401,0.208416,0.247549,0.337418,0.573607,0.29658
beijing,2005/12/8,1.4662,1.5161,1.5411,1.5577,0.020856,0.016874,0.021174,0.024901,0.8484,0.8103,0.7784,0.682102,0.610907,0.595511,0.059,0.157,0.518,0.079,2.633,0.666,98.205949,0.8497,0.594986,0.000456,0.006632,0.031382,0.05331,0.044463,0.028552,0.01962,0.014839,0.011327,0.010179,0.012932,0.019802,0.02645,0.030378,0.035618,0.043226,0.047525,0.03887,0.02114,0.007732,0.001997,0.000375,-80.76268,-24.0914,-217.06559,-64.75036,3.936473,0.186071,0.21604,0.289839,0.480513,0.285771
beijing,2005/12/8,1.5141,1.5495,1.5649,1.5645,0.029227,0.015282,0.020355,0.023257,0.8567,0.8101,0.7798,0.66782,0.599926,0.596647,0.112,0.151,0.51,0.175,2.737,0.582,65.357594,0.8199,0.609247,0.001078,0.012163,0.063983,0.115951,0.084432,0.046719,0.031574,0.025796,0.020599,0.017651,0.020149,0.029167,0.042522,0.061017,0.093499,0.13341,0.132503,0.077763,0.031225,0.010528,0.003099,0.000764,-117.38669,-31.40111,-153.66493,-41.10559,3.968599,0.353048,0.42213,0.575536,1.024792,0.333865
beijing,2005/12/8,1.4836,1.529,1.5516,1.567,0.020082,0.017115,0.021252,0.024814,0.85,0.8128,0.7827,0.681425,0.611525,0.595498,0.055,0.161,0.517,0.081,2.693,0.681,98.654887,0.8574,0.594839,0.000517,0.005797,0.025742,0.047605,0.043868,0.028821,0.018975,0.013818,0.010925,0.010556,0.01363,0.019967,0.025708,0.029634,0.035039,0.042482,0.04713,0.040807,0.024506,0.009656,0.002432,0.000389,-77.45307,-24.05789,-208.67553,-64.81721,4.56664,0.184686,0.214694,0.288668,0.479235,0.283052
beijing,2005/12/19,1.516,1.5575,1.5763,1.584,0.023551,0.016829,0.020601,0.022783,0.8589,0.8245,0.803,0.679569,0.610806,0.59671,0.089,0.162,0.516,0.131,2.616,0.647,63.945739,0.8481,0.598483,0.000934,0.008785,0.039693,0.077418,0.07116,0.046299,0.03156,0.02405,0.018419,0.016125,0.019959,0.030695,0.042732,0.051808,0.062863,0.077498,0.082242,0.060841,0.029762,0.010806,0.003323,0.000919,-106.12731,-32.56553,-163.53319,-50.18073,3.532624,0.311548,0.37,0.502059,0.841576,0.367942
beijing,2006/1/22,1.4998,1.5368,1.5527,1.5456,0.028992,0.016247,0.021439,0.024335,0.8755,0.8357,0.8043,0.678317,0.609059,0.588786,0.122,0.168,0.537,0.106,2.456,0.655,96.976246,0.8318,0.588039,0.001078,0.013478,0.059789,0.095336,0.082666,0.063411,0.051999,0.042899,0.029306,0.02055,0.020998,0.028638,0.035047,0.037669,0.047257,0.066202,0.072587,0.045405,0.017378,0.005526,0.001835,0.000686,-161.29383,-40.57249,-195.98233,-49.29818,3.076407,0.362385,0.452879,0.629723,1.070516,0.431514
beijing,2006/1/22,1.4497,1.4937,1.514,1.5138,0.02507,0.017537,0.02144,0.023035,0.8604,0.8246,0.8016,0.688999,0.61874,0.599335,0.121,0.171,0.588,0.084,2.824,0.585,72.265965,0.8354,0.598233,0.000825,0.011562,0.060531,0.105206,0.079744,0.0513,0.042382,0.039631,0.029026,0.018044,0.014188,0.016754,0.024247,0.033933,0.045288,0.055973,0.056707,0.040167,0.019562,0.007423,0.002493,0.000783,-115.44531,-32.10652,-173.35855,-48.21279,3.499492,0.297156,0.369853,0.512233,0.868454,0.425075
beijing,2006/1/22,1.4936,1.5223,1.5336,1.526,0.027078,0.019846,0.023272,0.025098,0.856,0.8224,0.7972,0.680484,0.620181,0.606203,0.109,0.183,0.605,0.087,2.852,0.584,81.918165,0.8357,0.608646,0.00063,0.008297,0.046639,0.089689,0.071287,0.04623,0.039252,0.039242,0.031337,0.020734,0.016441,0.018128,0.023456,0.031001,0.042848,0.058204,0.063503,0.04425,0.01951,0.006698,0.002219,0.000781,-104.59519,-30.07478,-154.34302,-44.37902,3.552109,0.3026,0.376583,0.521238,0.880542,0.427421
beijing,2006/2/4,1.489,1.5361,1.5626,1.5761,0.025249,0.016991,0.022217,0.025825,0.8608,0.8185,0.7852,0.666862,0.606065,0.594984,0.077,0.156,0.61,0.064,2.895,0.616,11.824687,0.8362,0.595525,0.001066,0.015753,0.05678,0.064087,0.04236,0.028763,0.023853,0.020752,0.015337,0.010547,0.009439,0.012769,0.020645,0.028696,0.033001,0.035627,0.037139,0.032711,0.020651,0.008628,0.002365,0.00043,-113.89974,-23.30572,-260.45192,-53.29267,1.898649,0.208099,0.246606,0.333691,0.573635,0.305346
beijing,2006/2/4,1.5158,1.5556,1.5812,1.5959,0.020833,0.017642,0.024676,0.031847,0.8588,0.8069,0.7673,0.670139,0.617583,0.609026,0.055,0.164,0.631,0.059,2.846,0.624,10.60925,0.8621,0.610754,0.001083,0.010972,0.035273,0.042995,0.031256,0.021847,0.018133,0.016042,0.012423,0.009235,0.008927,0.012351,0.019537,0.027066,0.031428,0.032969,0.032192,0.027212,0.017799,0.00831,0.002664,0.000579,-91.44338,-20.45724,-262.70211,-58.77037,2.104605,0.177478,0.203918,0.269531,0.448136,0.283903
beijing,2006/2/4,1.5137,1.536,1.5588,1.5694,0.026248,0.017784,0.022325,0.025576,0.8555,0.8154,0.7838,0.662592,0.611198,0.600598,0.071,0.156,0.613,0.065,2.938,0.625,12.468443,0.8367,0.601808,0.001533,0.016323,0.05012,0.055946,0.039252,0.027829,0.022915,0.019107,0.013601,0.009518,0.009084,0.012947,0.020906,0.028192,0.031977,0.034864,0.036991,0.033344,0.021831,0.009612,0.002814,0.000552,-108.40886,-22.04387,-257.97057,-52.45576,2.211293,0.193694,0.230196,0.312408,0.563697,0.355519
beijing,2006/2/9,1.4502,1.5016,1.5318,1.5492,0.025587,0.01785,0.023107,0.024887,0.8411,0.7891,0.7643,0.656179,0.58318,0.571373,0.076,0.141,0.552,0.058,3.334,0.6,5.894169,0.8223,0.573891,0.000782,0.015139,0.064394,0.075335,0.044928,0.025651,0.018407,0.014805,0.010452,0.006963,0.006169,0.008278,0.013212,0.018846,0.023736,0.030303,0.038589,0.039247,0.025567,0.010041,0.002463,0.00039,-99.63869,-19.8594,-274.7639,-54.76433,1.817709,0.16147,0.195138,0.269249,0.492274,0.209218
beijing,2006/2/19,1.4999,1.5374,1.565,1.5708,0.023151,0.02128,0.025469,0.025285,0.8228,0.7772,0.7677,0.670985,0.607401,0.599865,0.06,0.136,0.44,0.093,2.826,0.73,3.250329,0.8445,0.610123,0.000712,0.010413,0.043185,0.060343,0.045359,0.0287,0.017719,0.011088,0.007967,0.007983,0.011808,0.02092,0.030655,0.032094,0.031855,0.038461,0.052018,0.057569,0.038911,0.014187,0.002775,0.000297,-110.65995,-17.60916,-277.44863,-44.15001,2.490341,0.188838,0.227478,0.303118,0.533501,0.22433
beijing,2006/3/3,1.438,1.4845,1.5115,1.5266,0.023389,0.017931,0.021623,0.024384,0.8205,0.7776,0.7474,0.662598,0.591507,0.584662,0.115,0.137,0.491,0.145,2.903,0.636,96.476913,0.822,0.592653,0.000937,0.019724,0.093384,0.121591,0.077443,0.043009,0.027485,0.01995,0.014875,0.013037,0.016748,0.028527,0.042281,0.048193,0.057801,0.079367,0.10344,0.090157,0.044159,0.013816,0.003382,0.000719,-130.80864,-23.26464,-219.27547,-38.99867,2.97326,0.282559,0.332186,0.450972,0.806212,0.454326
beijing,2006/3/3,1.4886,1.5258,1.5482,1.5594,0.025631,0.01924,0.022766,0.02521,0.8238,0.7823,0.7549,0.663792,0.598012,0.591249,0.092,0.144,0.503,0.145,2.777,0.617,96.016639,0.8223,0.598971,0.000988,0.013655,0.062474,0.093079,0.065566,0.0384,0.025109,0.017886,0.013494,0.013125,0.018772,0.031044,0.041372,0.047272,0.061484,0.089758,0.111129,0.082266,0.033312,0.009086,0.002109,0.000464,-108.5734,-22.25706,-186.82194,-38.29766,3.483125,0.276699,0.325036,0.439578,0.781686,0.443822
