site,Date.dd.mm.yyyy.,REFR.440.,REFR.676.,REFR.869.,REFR.1020.,REFI.440.,REFI.676.,REFI.869.,REFI.1020.,SSA676.T,SSA869.T,SSA1020.T,ASYM440.T,ASYM676.T,ASYM869.T,VolCon.F,VolMedianRad.F,StdDev.F,VolCon.C,VolMedianRad.C,StdDev.C,X.sphericity,SSA440.T,ASYM1020.T,X0.05,X0.065604,X0.086077,X0.112939,X0.148184,X0.194429,X0.255105,X0.334716,X0.439173,X0.576227,X0.756052,X0.991996,X1.301571,X1.707757,X2.240702,X2.939966,X3.857452,X5.06126,X6.640745,X8.713145,X11.432287,X15,RadiativeForcing.BOA.,RadiativeForcing.TOA.,ForcingEfficiency.BOA.,ForcingEfficiency.TOA.,sky_error,AOT_1020,AOT_870,AOT_675,AOT_440,Water.cm.
Kanpur,2013/11/20,1.5266,1.5292,1.5352,1.5243,0.020527,0.016458,0.012398,0.010874,0.8754,0.8863,0.8858,0.690017,0.627864,0.591913,0.094,0.18,0.481,0.108,2.735,0.603,98.882255,0.88,0.582482,0.001797,0.009128,0.026087,0.048256,0.070983,0.080331,0.058142,0.029498,0.016014,0.013541,0.016443,0.020042,0.023447,0.031009,0.048828,0.08478,0.095655,0.046588,0.014674,0.005537,0.002773,0.001572,-128.03979,-33.01303,-174.90443,-45.09633,1.706596,0.280621,0.364697,0.540421,0.966144,1.020886
Kanpur,2013/11/20,1.5261,1.5297,1.5366,1.5267,0.021088,0.0203,0.01473,0.013404,0.8564,0.8661,0.8627,0.688959,0.629395,0.59322,0.1,0.178,0.482,0.129,3.216,0.656,98.372489,0.8768,0.583034,0.002145,0.009392,0.027705,0.055284,0.077185,0.07944,0.059656,0.033037,0.017005,0.012192,0.013885,0.019654,0.027934,0.037637,0.047548,0.065206,0.086937,0.086536,0.052607,0.021189,0.006781,0.00189,-151.05872,-26.57132,-196.63793,-34.58874,1.895584,0.295311,0.383982,0.569123,1.013218,1.05627
Kanpur,2013/11/20,1.4888,1.5178,1.533,1.5287,0.019732,0.016323,0.013293,0.012135,0.8691,0.874,0.8714,0.701096,0.628093,0.592097,0.077,0.176,0.477,0.102,3.129,0.661,97.309697,0.8751,0.582352,0.001187,0.006543,0.021924,0.045399,0.063055,0.062396,0.04283,0.023244,0.01321,0.010403,0.011776,0.016031,0.023018,0.032473,0.041039,0.053601,0.065997,0.062851,0.040298,0.017364,0.005299,0.001174,-115.72396,-22.34089,-206.66402,-39.89716,2.024534,0.229258,0.293847,0.424943,0.729432,0.915896
Kanpur,2013/11/20,1.5786,1.5606,1.5567,1.5405,0.021161,0.017474,0.014164,0.013581,0.8773,0.8792,0.8708,0.672642,0.624361,0.597346,0.102,0.202,0.616,0.102,3.179,0.489,72.583509,0.8822,0.592274,0.001777,0.010013,0.028403,0.048271,0.069215,0.075873,0.052557,0.031593,0.021659,0.016672,0.013686,0.013447,0.018526,0.032708,0.057752,0.08759,0.088042,0.048829,0.019672,0.00846,0.004231,0.002275,-92.36513,-27.57997,-118.3595,-35.34181,2.425086,0.295904,0.385019,0.572109,1.029937,1.064774
Kanpur,2013/11/21,1.4897,1.5148,1.525,1.5165,0.018139,0.015775,0.013968,0.014004,0.8728,0.8708,0.8585,0.706278,0.638852,0.605188,0.078,0.183,0.483,0.102,2.879,0.649,88.149426,0.8811,0.59709,0.001465,0.006238,0.01941,0.04236,0.062528,0.06155,0.045984,0.028503,0.015489,0.010854,0.012563,0.020365,0.029239,0.033552,0.039896,0.0588,0.07555,0.056781,0.026777,0.011061,0.004225,0.001303,-101.67258,-26.29852,-175.40794,-45.37083,1.271186,0.243332,0.309367,0.443901,0.747574,0.958396
Kanpur,2013/11/21,1.4397,1.4807,1.4993,1.4957,0.018516,0.01502,0.012475,0.012195,0.8751,0.8797,0.8705,0.711945,0.628213,0.589009,0.11,0.174,0.471,0.103,2.764,0.637,97.277706,0.875,0.579027,0.001755,0.007248,0.028671,0.075064,0.096883,0.079584,0.055868,0.035273,0.019188,0.012569,0.013522,0.020328,0.029143,0.036305,0.045184,0.064229,0.075294,0.051675,0.022528,0.008777,0.00343,0.001263,-127.83447,-29.84308,-187.1629,-43.69336,1.430195,0.278396,0.35855,0.521493,0.893412,1.012557
Kanpur,2013/11/21,1.5021,1.5214,1.529,1.5199,0.015313,0.014834,0.014011,0.014818,0.8835,0.8747,0.8559,0.70306,0.64231,0.611531,0.079,0.197,0.544,0.091,2.895,0.535,80.508065,0.8957,0.603716,0.001494,0.006217,0.018719,0.03812,0.055413,0.060386,0.048105,0.02834,0.017022,0.01283,0.011131,0.012383,0.020767,0.036576,0.051248,0.068391,0.073406,0.040929,0.015294,0.006197,0.002674,0.000992,-85.33914,-25.18435,-148.37273,-43.78614,1.439609,0.242074,0.307726,0.441195,0.739548,0.937852
Kanpur,2013/11/21,1.4983,1.5152,1.5241,1.5161,0.021686,0.019161,0.014687,0.013234,0.8663,0.8741,0.8734,0.700891,0.633587,0.595618,0.114,0.193,0.534,0.104,3.075,0.614,98.28039,0.8733,0.583,0.002122,0.008431,0.026305,0.058419,0.085338,0.08675,0.066156,0.040414,0.022376,0.015744,0.015695,0.020071,0.027691,0.037191,0.044818,0.058039,0.071307,0.063321,0.034489,0.013056,0.004443,0.001573,-154.47624,-27.84558,-192.45505,-34.69156,1.693982,0.31567,0.411063,0.605021,1.045047,1.059955
Kanpur,2013/11/21,1.5581,1.5458,1.556,1.5503,0.023894,0.019218,0.012787,0.011581,0.8689,0.8886,0.886,0.699522,0.645885,0.601072,0.088,0.197,0.443,0.128,2.883,0.646,98.65974,0.8673,0.581779,0.001806,0.005659,0.014069,0.029815,0.057729,0.087849,0.074001,0.033539,0.014508,0.01072,0.015269,0.028353,0.038273,0.040414,0.049748,0.072674,0.094191,0.075189,0.034392,0.01214,0.004662,0.002289,-136.65427,-32.63971,-171.45225,-40.95117,1.696963,0.319622,0.410651,0.595658,1.010753,1.12318
Kanpur,2013/11/21,1.4908,1.5013,1.5074,1.4991,0.022103,0.018257,0.015255,0.014871,0.8666,0.8643,0.8536,0.713852,0.647323,0.611526,0.117,0.195,0.52,0.113,2.937,0.53,62.345153,0.8696,0.600195,0.002018,0.007962,0.024552,0.055883,0.088946,0.092525,0.069055,0.043267,0.024586,0.015388,0.012679,0.014577,0.022284,0.039736,0.069814,0.098429,0.085792,0.045172,0.019813,0.008837,0.00417,0.002163,-96.67511,-24.56385,-118.91058,-30.21358,2.1632,0.320628,0.414722,0.609388,1.063222,1.203149
Kanpur,2013/11/21,1.5175,1.5172,1.5163,1.504,0.021891,0.022129,0.017462,0.016279,0.8502,0.8548,0.8459,0.695085,0.643274,0.615598,0.12,0.205,0.607,0.111,3.349,0.486,75.059667,0.8719,0.608567,0.001824,0.009724,0.03135,0.061209,0.081001,0.079713,0.062419,0.045344,0.030232,0.019479,0.014243,0.013385,0.017527,0.030387,0.05536,0.088888,0.099724,0.065732,0.028303,0.010625,0.00427,0.001953,-124.44716,-26.97929,-151.25611,-32.79129,2.990998,0.324861,0.420919,0.618795,1.073669,1.18988
Kanpur,2013/11/22,1.4872,1.5073,1.5165,1.5114,0.014194,0.014452,0.013734,0.014537,0.9019,0.894,0.8767,0.715863,0.646892,0.602379,0.141,0.207,0.505,0.09,2.989,0.608,68.736212,0.9136,0.580817,0.002549,0.008403,0.02342,0.051155,0.091519,0.123421,0.101103,0.058611,0.031006,0.018893,0.015454,0.016301,0.02088,0.03122,0.047186,0.064715,0.060852,0.039127,0.021955,0.011497,0.005766,0.002752,-132.24324,-39.60491,-133.51032,-39.98438,0.94524,0.386904,0.507143,0.751194,1.27401,0.971105
Kanpur,2013/11/22,1.4913,1.5099,1.5221,1.5194,0.020868,0.016221,0.01233,0.010916,0.8846,0.8962,0.8955,0.721586,0.648776,0.603424,0.153,0.205,0.497,0.135,2.992,0.546,72.906072,0.8804,0.58255,0.002875,0.009145,0.024093,0.051969,0.100629,0.149256,0.109422,0.055227,0.031348,0.021444,0.017169,0.018004,0.026045,0.045392,0.076342,0.112111,0.10836,0.057566,0.023988,0.011348,0.00615,0.003454,-165.73484,-40.9214,-148.11583,-36.57111,1.476449,0.443224,0.576578,0.847022,1.435046,1.186763
Kanpur,2013/11/22,1.4935,1.5087,1.5169,1.5117,0.019236,0.016549,0.012849,0.01136,0.8826,0.8923,0.8919,0.715793,0.650728,0.610645,0.175,0.216,0.569,0.148,3.366,0.515,77.888148,0.8858,0.593237,0.002948,0.010361,0.030316,0.066694,0.109973,0.142002,0.117301,0.070419,0.039112,0.02519,0.020695,0.020645,0.027039,0.045371,0.072589,0.106746,0.122792,0.0899,0.043961,0.018412,0.007142,0.00242,-199.64568,-39.75055,-163.72398,-32.59835,1.545462,0.487019,0.63291,0.927398,1.560262,1.240835
Kanpur,2013/11/22,1.533,1.5363,1.5408,1.5328,0.013164,0.012993,0.012713,0.014251,0.9129,0.9029,0.8814,0.699254,0.643994,0.603936,0.125,0.207,0.511,0.093,2.882,0.587,63.098505,0.9206,0.584093,0.002462,0.008618,0.023337,0.043995,0.072798,0.108012,0.092175,0.055724,0.029188,0.01584,0.012561,0.016257,0.024341,0.034747,0.053909,0.075375,0.059908,0.032112,0.018842,0.01101,0.005465,0.002623,-105.28878,-36.54048,-108.81521,-37.76433,1.562142,0.37668,0.49309,0.729089,1.234374,0.95084
Kanpur,2013/11/22,1.5258,1.5272,1.5374,1.5344,0.022007,0.018916,0.014092,0.013264,0.8781,0.888,0.8823,0.71617,0.652338,0.60506,0.149,0.207,0.485,0.139,3.088,0.558,55.463016,0.8805,0.581655,0.002732,0.008976,0.024497,0.048331,0.086889,0.145021,0.120965,0.05965,0.028327,0.016694,0.014598,0.018708,0.028234,0.044356,0.072124,0.11138,0.109422,0.063247,0.03189,0.015835,0.007187,0.003115,-142.67989,-36.78003,-121.05692,-31.20606,1.723763,0.458699,0.597835,0.881964,1.507215,1.229771
Kanpur,2013/11/23,1.4838,1.5046,1.5138,1.5079,0.015236,0.015958,0.014083,0.013421,0.8958,0.8945,0.8872,0.721593,0.650748,0.600604,0.149,0.22,0.527,0.085,3.376,0.574,91.353167,0.91,0.573745,0.002725,0.00773,0.020111,0.044063,0.082617,0.132738,0.130864,0.061245,0.026364,0.01765,0.015391,0.014963,0.019686,0.031346,0.042702,0.052216,0.057249,0.048557,0.030337,0.015618,0.006643,0.002185,-172.73325,-39.35756,-163.91936,-37.3493,0.852857,0.398742,0.533268,0.800455,1.344676,1.079432
Kanpur,2013/11/23,1.4913,1.5098,1.5186,1.5127,0.014356,0.015058,0.013543,0.013924,0.9035,0.901,0.8869,0.717722,0.649639,0.600632,0.148,0.22,0.527,0.077,3.272,0.559,84.384695,0.9162,0.573502,0.002673,0.008102,0.021314,0.043323,0.079641,0.135637,0.123389,0.062516,0.030501,0.018438,0.013513,0.013346,0.017791,0.027116,0.040242,0.056906,0.056687,0.036922,0.020885,0.011425,0.005845,0.003024,-156.01409,-44.31316,-147.68092,-41.94626,0.900032,0.400391,0.53435,0.801199,1.345923,1.000126
Kanpur,2013/11/23,1.5131,1.5244,1.5316,1.525,0.013373,0.01348,0.01194,0.012359,0.9154,0.913,0.9004,0.709507,0.645652,0.597606,0.138,0.22,0.528,0.073,3.308,0.56,77.965644,0.9233,0.570675,0.002661,0.00813,0.02073,0.038766,0.070598,0.130236,0.116537,0.056572,0.028475,0.017577,0.01276,0.012124,0.015831,0.026013,0.039394,0.051947,0.052051,0.037396,0.021228,0.010925,0.005604,0.002985,-128.20571,-45.06517,-124.6573,-43.81788,0.977818,0.384573,0.514102,0.77463,1.309031,0.968304
Kanpur,2013/11/23,1.4925,1.5127,1.5213,1.5128,0.019348,0.020305,0.015485,0.014407,0.8751,0.8823,0.8777,0.711331,0.638704,0.590142,0.151,0.214,0.549,0.085,3.416,0.574,98.823643,0.8927,0.567309,0.002436,0.007947,0.022764,0.053718,0.099944,0.134975,0.104774,0.054411,0.028054,0.019527,0.017241,0.017166,0.020365,0.027579,0.03788,0.051786,0.060846,0.051146,0.030738,0.015252,0.00641,0.002164,-180.89252,-36.09553,-172.51986,-34.42484,1.376869,0.39092,0.52436,0.791829,1.351339,1.145596
Kanpur,2013/11/23,1.4989,1.5137,1.521,1.5149,0.009732,0.009982,0.009963,0.011306,0.9317,0.922,0.9047,0.715391,0.649346,0.600685,0.139,0.221,0.512,0.076,3.285,0.531,72.329837,0.939,0.573253,0.003209,0.007127,0.016396,0.036656,0.076573,0.130247,0.118912,0.061163,0.028502,0.01633,0.011563,0.010693,0.013986,0.024347,0.04381,0.0614,0.057869,0.037371,0.018987,0.009062,0.004875,0.003378,-101.14785,-41.23584,-99.49237,-40.56093,1.539063,0.378368,0.506272,0.764608,1.298375,0.953654
Kanpur,2013/11/23,1.4867,1.5096,1.5181,1.5096,0.019393,0.019338,0.015543,0.014884,0.8785,0.8802,0.8714,0.71344,0.637925,0.589327,0.154,0.2,0.491,0.09,3.059,0.602,83.328989,0.8919,0.565596,0.002675,0.008976,0.025859,0.059397,0.10989,0.143963,0.10271,0.057324,0.031005,0.018255,0.013446,0.014097,0.019924,0.031483,0.047611,0.064325,0.062917,0.040932,0.022099,0.011861,0.006274,0.003171,-164.2158,-38.63347,-152.0437,-35.76986,1.568384,0.398308,0.53606,0.813786,1.399399,1.170279
Kanpur,2013/11/23,1.5127,1.5121,1.515,1.5061,0.020539,0.021042,0.016509,0.015243,0.873,0.8765,0.8697,0.707816,0.647484,0.600433,0.145,0.208,0.487,0.095,3.211,0.591,98.992958,0.8898,0.575324,0.002693,0.007896,0.021401,0.047796,0.090632,0.132972,0.111402,0.063613,0.030796,0.017124,0.012782,0.013083,0.017958,0.029299,0.04587,0.066546,0.070978,0.049742,0.027255,0.013502,0.006347,0.003053,-136.78601,-35.04688,-125.7154,-32.21041,1.664774,0.394866,0.531067,0.808389,1.402758,1.181042
Kanpur,2013/11/24,1.5089,1.5232,1.5306,1.5239,0.015408,0.014903,0.012834,0.012728,0.9018,0.9032,0.894,0.715049,0.653444,0.610276,0.147,0.226,0.551,0.1,3.172,0.532,71.865004,0.9068,0.588959,0.002669,0.008067,0.020907,0.043723,0.078219,0.12115,0.119791,0.066104,0.032643,0.021581,0.017362,0.016563,0.021874,0.036382,0.056874,0.077836,0.076716,0.046626,0.022596,0.011327,0.005892,0.003087,-158.95178,-44.36229,-146.91363,-41.00252,0.741444,0.43234,0.566109,0.830451,1.360455,1.234203
Kanpur,2013/11/24,1.493,1.5155,1.5248,1.5182,0.016528,0.015819,0.013788,0.013522,0.8945,0.8957,0.8866,0.718191,0.65023,0.605374,0.153,0.213,0.5,0.11,3.136,0.62,81.026573,0.9011,0.583746,0.002836,0.008295,0.021731,0.05065,0.094671,0.12961,0.12305,0.069215,0.033208,0.021585,0.018635,0.019059,0.024849,0.03728,0.051061,0.065265,0.073371,0.060875,0.036033,0.017182,0.006803,0.002159,-184.51559,-40.32044,-163.75083,-35.78291,0.762891,0.44731,0.588658,0.865754,1.422947,1.315095
Kanpur,2013/11/24,1.5217,1.5333,1.5398,1.5322,0.01444,0.01352,0.011859,0.012923,0.9106,0.9095,0.8931,0.709065,0.649514,0.607997,0.135,0.225,0.554,0.097,3.243,0.526,68.74735,0.913,0.587985,0.002537,0.007858,0.019928,0.039238,0.071043,0.116224,0.105229,0.058128,0.031706,0.020905,0.015366,0.014988,0.020664,0.032343,0.049927,0.075486,0.079753,0.048407,0.023219,0.011122,0.005455,0.002922,-130.23304,-42.80572,-128.40221,-42.20395,1.226806,0.405363,0.529859,0.776384,1.274795,1.198082
Kanpur,2013/11/24,1.5335,1.5442,1.5513,1.544,0.012987,0.012405,0.011326,0.012572,0.9183,0.9141,0.8973,0.707372,0.649379,0.607144,0.12,0.215,0.498,0.094,2.982,0.579,50.267597,0.9216,0.586055,0.002309,0.006879,0.018395,0.036912,0.065409,0.106154,0.097412,0.057763,0.029117,0.015919,0.012693,0.014765,0.020621,0.03289,0.053835,0.074298,0.065633,0.03834,0.020596,0.011028,0.005466,0.002485,-102.23999,-38.02749,-106.34361,-39.5538,1.2282,0.385618,0.503635,0.736652,1.204021,1.154757
Kanpur,2013/11/24,1.5009,1.5212,1.5324,1.5253,0.022793,0.021316,0.016943,0.01603,0.8645,0.8687,0.8594,0.714306,0.640787,0.595427,0.114,0.2,0.506,0.09,2.998,0.594,67.569781,0.8739,0.577005,0.001855,0.007025,0.020752,0.046282,0.080007,0.102498,0.078215,0.03974,0.020556,0.01511,0.01476,0.016265,0.020677,0.03099,0.046766,0.063089,0.063391,0.043866,0.023351,0.010904,0.004488,0.001558,-142.73691,-30.4768,-171.56941,-36.63304,2.014557,0.325287,0.426653,0.630505,1.071622,1.369509
Kanpur,2013/11/24,1.4115,1.4587,1.4781,1.4779,0.017694,0.015947,0.013694,0.012707,0.8735,0.876,0.8721,0.728364,0.636282,0.588215,0.151,0.189,0.496,0.098,3.003,0.61,97.864689,0.8805,0.569466,0.002055,0.007424,0.028219,0.082285,0.130396,0.123316,0.084595,0.048643,0.025815,0.016796,0.015828,0.019067,0.025387,0.034893,0.046896,0.060919,0.066214,0.051804,0.028412,0.01215,0.00462,0.001669,-159.9426,-29.97555,-186.53098,-34.9586,2.686778,0.341986,0.447499,0.659545,1.112497,1.389227
Kanpur,2013/11/25,1.4635,1.4893,1.5028,1.4994,0.019241,0.019142,0.016517,0.017141,0.8682,0.8658,0.8502,0.721109,0.650003,0.606589,0.084,0.203,0.516,0.064,2.837,0.62,98.507026,0.8824,0.588714,0.00143,0.004941,0.014568,0.035765,0.061332,0.065816,0.05606,0.035858,0.017902,0.011488,0.010943,0.014445,0.020532,0.025544,0.030724,0.04001,0.042427,0.028846,0.014549,0.007157,0.003414,0.001386,-109.48509,-23.9694,-192.90324,-42.23201,1.080372,0.234026,0.301213,0.435841,0.728089,1.335978
Kanpur,2013/11/25,1.4792,1.5024,1.5122,1.5049,0.014424,0.015205,0.014925,0.016461,0.8867,0.8745,0.8513,0.715784,0.648663,0.609628,0.079,0.205,0.525,0.07,2.759,0.563,92.2757,0.9047,0.595337,0.001424,0.005469,0.014894,0.03004,0.051448,0.068555,0.055443,0.029736,0.01619,0.012351,0.012248,0.014125,0.018737,0.0268,0.038284,0.053821,0.053629,0.027836,0.010228,0.004084,0.002078,0.001396,-81.55854,-24.80516,-146.04787,-44.4189,1.271456,0.231459,0.296783,0.4287,0.714776,1.286138
Kanpur,2013/11/25,1.4748,1.4992,1.5113,1.5061,0.017625,0.0169,0.015793,0.016801,0.8788,0.8689,0.8516,0.71996,0.648794,0.605968,0.076,0.197,0.461,0.071,2.671,0.676,98.37186,0.8899,0.588688,0.001293,0.004824,0.012774,0.028339,0.054848,0.0704,0.054689,0.030542,0.016165,0.01151,0.012022,0.016219,0.021436,0.025385,0.030364,0.042164,0.047858,0.032514,0.015889,0.007522,0.003208,0.001008,-96.65307,-25.62068,-173.05349,-45.87281,1.333812,0.230932,0.29634,0.428259,0.713866,1.324652
Kanpur,2013/11/27,1.4914,1.5031,1.515,1.5102,0.014548,0.015202,0.015286,0.016378,0.8755,0.8591,0.8396,0.713907,0.652548,0.617981,0.048,0.192,0.471,0.072,3.083,0.662,83.80284,0.8985,0.608179,0.000905,0.003543,0.009175,0.019467,0.036687,0.045407,0.031782,0.016772,0.010307,0.008531,0.008908,0.01143,0.016401,0.022256,0.027655,0.037066,0.048135,0.045587,0.027013,0.010686,0.00317,0.000748,-64.28673,-18.71025,-173.7337,-50.56412,1.978357,0.159785,0.199742,0.281243,0.478226,0.982512
Kanpur,2013/11/29,1.4887,1.4956,1.5007,1.4942,0.016843,0.019991,0.019115,0.020953,0.8873,0.8788,0.8561,0.732191,0.677475,0.629233,0.108,0.241,0.511,0.044,3.478,0.592,73.482884,0.9049,0.599564,0.001949,0.004934,0.01164,0.023301,0.044046,0.080821,0.101491,0.071796,0.030639,0.014513,0.009543,0.008542,0.010053,0.014503,0.020619,0.026577,0.028759,0.024848,0.016833,0.009177,0.004212,0.001676,-114.93718,-30.75198,-147.70253,-39.51851,0.980038,0.308917,0.408436,0.60022,0.963156,1.372896
Kanpur,2013/11/29,1.4633,1.482,1.4926,1.4889,0.018506,0.020956,0.019919,0.022111,0.8797,0.8716,0.8457,0.737764,0.674052,0.622632,0.112,0.228,0.47,0.046,3.143,0.657,95.108345,0.8969,0.591226,0.001665,0.004504,0.011672,0.02771,0.055985,0.088013,0.100127,0.073974,0.031158,0.012972,0.008365,0.008551,0.011495,0.016895,0.022154,0.02615,0.026794,0.022833,0.015855,0.00905,0.004255,0.001631,-132.89653,-28.96421,-169.46821,-36.93485,1.168923,0.314238,0.414325,0.607156,0.977762,1.416939
Kanpur,2013/11/29,1.5689,1.5315,1.5248,1.5088,0.017781,0.020803,0.017521,0.016674,0.875,0.8721,0.8604,0.690351,0.655807,0.61698,0.105,0.225,0.56,0.081,3.435,0.519,76.18237,0.9004,0.598256,0.002025,0.007963,0.017642,0.028591,0.05077,0.087594,0.086139,0.047195,0.023557,0.015526,0.012452,0.011162,0.013663,0.022914,0.037945,0.056495,0.068929,0.051443,0.023018,0.009454,0.004567,0.002574,-115.79355,-31.28525,-139.66742,-37.73552,1.326031,0.302225,0.403968,0.60786,1.056858,1.466651
Kanpur,2013/11/29,1.5065,1.5026,1.502,1.492,0.014842,0.01781,0.017788,0.019826,0.8987,0.8876,0.8654,0.725437,0.680528,0.637113,0.112,0.247,0.523,0.041,3.335,0.607,58.53887,0.9146,0.610007,0.002038,0.005566,0.012238,0.023159,0.043168,0.076872,0.100782,0.078765,0.037794,0.017405,0.010445,0.009274,0.011059,0.014851,0.020445,0.026137,0.026765,0.020486,0.012943,0.00766,0.004317,0.002231,-96.46725,-30.25165,-117.91978,-36.97906,1.686136,0.32316,0.428648,0.630576,1.00486,1.371753
Kanpur,2013/11/29,1.4951,1.4898,1.4882,1.4757,0.017861,0.020239,0.015687,0.014568,0.8727,0.877,0.8709,0.709261,0.659879,0.61983,0.119,0.217,0.547,0.071,3.529,0.525,93.440666,0.8962,0.599135,0.001972,0.006721,0.020092,0.046152,0.072843,0.084133,0.080993,0.063817,0.033689,0.015422,0.008915,0.008113,0.011317,0.020038,0.033864,0.04831,0.054914,0.045552,0.026111,0.011428,0.004265,0.001415,-131.35754,-32.10734,-161.48184,-39.47053,1.787197,0.296956,0.401093,0.607848,1.049293,1.430544
Kanpur,2013/11/29,1.5311,1.4903,1.4858,1.4733,0.018047,0.020874,0.014968,0.013483,0.8802,0.8926,0.8895,0.710233,0.678972,0.631018,0.106,0.24,0.501,0.056,3.512,0.543,98.852488,0.9015,0.602425,0.002579,0.004924,0.009845,0.020633,0.04285,0.079455,0.107002,0.069184,0.028077,0.013048,0.008677,0.008132,0.01021,0.015989,0.025478,0.036835,0.042899,0.035566,0.020197,0.008995,0.003751,0.001604,-134.55554,-30.46464,-165.01393,-37.36071,1.95065,0.285147,0.390252,0.595635,1.022543,1.385717
Kanpur,2013/11/29,1.517,1.5126,1.5139,1.502,0.017126,0.016959,0.015235,0.015358,0.8851,0.8771,0.8607,0.707336,0.651453,0.610772,0.105,0.205,0.506,0.086,3.122,0.544,68.461073,0.8994,0.592018,0.001898,0.007227,0.019888,0.039074,0.064397,0.088798,0.079095,0.045916,0.022884,0.012819,0.009425,0.010056,0.015234,0.026642,0.044401,0.067019,0.072146,0.042595,0.017931,0.008181,0.004173,0.002044,-89.90839,-27.21114,-114.91816,-34.78045,2.323567,0.290759,0.386595,0.580121,1.014083,1.439302
Kanpur,2013/11/30,1.5227,1.52,1.5273,1.5169,0.023426,0.020799,0.017433,0.016975,0.8494,0.8488,0.8388,0.700298,0.643304,0.612066,0.041,0.184,0.49,0.055,2.787,0.677,80.429343,0.8614,0.607222,0.000897,0.00346,0.00972,0.020457,0.031984,0.033278,0.023477,0.013744,0.008509,0.007247,0.008654,0.011982,0.015516,0.018749,0.023263,0.030657,0.035035,0.028164,0.015455,0.006554,0.002405,0.000797,-60.24038,-15.66521,-189.51564,-49.2826,1.903598,0.132808,0.167363,0.237827,0.415242,0.788858
Kanpur,2013/11/30,1.5128,1.5285,1.5369,1.5314,0.018142,0.014068,0.010914,0.010226,0.869,0.8752,0.8712,0.688111,0.628372,0.605994,0.043,0.17,0.497,0.081,3.07,0.61,98.820547,0.873,0.605864,0.000914,0.004519,0.014154,0.028223,0.036189,0.030484,0.019169,0.011508,0.007921,0.006863,0.007763,0.010924,0.016668,0.024838,0.036448,0.051975,0.060124,0.047026,0.024674,0.009641,0.003043,0.000796,-71.14791,-15.87555,-220.5803,-49.21907,3.277447,0.13361,0.170951,0.244622,0.424061,0.919001
Kanpur,2013/12/1,1.5358,1.5416,1.5514,1.5415,0.018784,0.013619,0.00943,0.008528,0.8862,0.8976,0.8975,0.703908,0.640131,0.605571,0.046,0.18,0.464,0.079,3.158,0.605,39.242593,0.8827,0.598949,0.001089,0.003833,0.010684,0.02331,0.037578,0.04065,0.028078,0.013929,0.007173,0.005495,0.006614,0.010249,0.016032,0.023573,0.034006,0.049076,0.059853,0.048788,0.025515,0.009942,0.003327,0.00101,-73.29457,-22.11277,-194.30323,-58.62074,1.301386,0.152596,0.194792,0.281314,0.492257,0.876827
Kanpur,2013/12/1,1.5126,1.5257,1.5369,1.5281,0.017447,0.012155,0.009124,0.008707,0.8927,0.8991,0.8944,0.707738,0.6407,0.607135,0.045,0.18,0.465,0.076,3.173,0.624,52.47713,0.8845,0.601639,0.00094,0.003633,0.01047,0.022947,0.037449,0.0399,0.026338,0.013368,0.007376,0.005954,0.007151,0.01064,0.015891,0.022384,0.030589,0.043705,0.055472,0.048498,0.026974,0.010579,0.003308,0.000871,-65.65898,-21.95335,-186.58139,-62.38427,1.582248,0.145303,0.183983,0.263769,0.459385,0.825763
Kanpur,2013/12/1,1.5172,1.5259,1.5352,1.5257,0.015769,0.013613,0.011404,0.011301,0.8822,0.8809,0.8706,0.704941,0.643976,0.61231,0.043,0.18,0.47,0.075,3.167,0.62,57.180506,0.89,0.607324,0.000853,0.003693,0.010696,0.021959,0.03392,0.037093,0.026309,0.013355,0.006902,0.005351,0.006804,0.011005,0.016584,0.022314,0.029485,0.042501,0.055769,0.049493,0.026712,0.009944,0.002934,0.000729,-58.95294,-19.20614,-173.71991,-56.59581,1.915203,0.141373,0.178328,0.254534,0.442442,0.804857
Kanpur,2013/12/1,1.5183,1.4989,1.4909,1.4717,0.017614,0.017064,0.013616,0.012483,0.8567,0.8595,0.8544,0.704263,0.668321,0.645582,0.057,0.206,0.553,0.1,3.349,0.559,98.969375,0.8783,0.643046,0.001191,0.004845,0.012707,0.023422,0.035068,0.042336,0.036879,0.024567,0.014524,0.009564,0.008539,0.011003,0.018331,0.031781,0.044103,0.05927,0.075954,0.070058,0.037426,0.01305,0.003752,0.001008,-79.91255,-19.9455,-184.01099,-45.9276,1.970272,0.178308,0.227779,0.326863,0.557981,1.0208
Kanpur,2013/12/1,1.4776,1.5026,1.5165,1.5119,0.018745,0.015486,0.012001,0.011115,0.8664,0.875,0.8697,0.689014,0.616013,0.583507,0.066,0.163,0.484,0.077,3.045,0.633,98.212416,0.8764,0.577356,0.001024,0.007748,0.027142,0.047729,0.052838,0.045773,0.031149,0.016982,0.009348,0.006927,0.007793,0.011822,0.018263,0.024784,0.032919,0.045416,0.054111,0.044746,0.024844,0.010204,0.003311,0.000861,-92.14762,-17.68755,-215.0902,-41.28614,2.255794,0.162829,0.214654,0.318664,0.574651,0.94218
